cid,mouse_vo,smiles
3463,2218.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
3467,10000.0,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
3469,4500.0,O=C(O)c1cc(O)ccc1O
3474,1486.0,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
3485,100.0,O=CCCCC=O
3487,360.0,CCC1(c2ccccc2)CCC(=O)NC1=O
3488,3250.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
3489,550.0,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1
3496,1568.0,O=C(O)CNCP(=O)(O)O
3515,1220.0,Cc1ccc(C(C)C)cc2c(C)ccc1-2
3516,690.0,COc1ccccc1OCC(O)CO
3518,845.0,NC(N)=NCCN1CCCCCCC1
3526,300.0,NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)N
3539,300.0,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3
3559,71.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
3563,1413.0,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
3585,0.08,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1
3588,5000.0,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
3589,68.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
3598,67.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
3604,490.0,C[N+](C)(C)CCCCCC[N+](C)(C)C
3608,468.0,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
3610,1040.0,CCCCCCc1ccc(O)cc1O
3627,343.0,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
3634,1120.0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
3637,122.0,NNc1nncc2ccccc12
3639,1175.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
3647,10000.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
3652,1240.0,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
3657,7330.0,NC(=O)NO
3658,400.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
3671,1860.0,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
3672,740.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1
3673,1980.0,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
3675,130.0,NNCCc1ccccc1
3676,220.0,CCN(CC)CC(=O)Nc1c(C)cccc1C
3677,57.0,CNC(C)(C)Cc1ccccc1
3686,10000.0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
3689,320.0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
3690,1005.0,O=P1(NCCCl)OCCCN1CCCl
3696,188.0,CN(C)CCCN1c2ccccc2CCc2ccccc21
3698,288.0,Nc1cc(-c2ccncc2)c[nH]c1=O
3702,3000.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
3715,11.841,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
3718,700.0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
3720,30000.0,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1
3723,7000.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
3727,74.0,NC(=O)CI
3730,20000.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
3735,6600.0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
3738,32000.0,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I
3740,9000.0,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
3747,3185.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
3748,440.0,CC(C)NNC(=O)c1ccncc1
3759,193.0,Cc1cc(C(=O)NNCc2ccccc2)no1
3763,5080.0,FC(F)OC(Cl)C(F)(F)F
3767,133.0,NNC(=O)c1ccncc1
3775,957.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
3776,3600.0,CC(C)O
3778,960.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
3779,450.0,CC(C)NCC(O)c1ccc(O)c(O)c1
3781,222.0,CC(CN1c2ccccc2Sc2cccnc21)N(C)C
3784,216.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
3806,2.5,O=C1C=CC(=O)c2c(O)cccc21
3824,750.0,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
3825,360.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
3826,200.0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
3827,179.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
3828,50.8,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
3869,660.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
3878,245.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
3883,5000.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
3884,487.0,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O
3899,445.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
3926,2000.0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
3936,2000.0,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
3939,363.0,[Li+].[OH-]
3948,4000.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
3950,38.0,O=NN(CCCl)C(=O)NC1CCCCC1
3955,105.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
3958,1850.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
3960,3000.0,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
3964,40.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
4004,190.0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
4006,3120.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
4011,660.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
4020,44.8,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
4021,1683.0,CC1=NN(c2ccccc2)C(=O)C1
4030,620.0,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
4031,995.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
4032,90.0,CNC1(C)C2CCC(C2)C1(C)C
4033,10.0,CN(CCCl)CCCl
4034,1650.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
4039,1750.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1
4041,475.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
4044,525.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
4045,1.5,CCN(CC)CCNC(=O)COc1ccc(OC)cc1
4047,10000.0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
4055,500.0,CC1=CC(=O)c2ccccc2C1=O
4058,200.0,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
4059,720.0,Cc1ccccc1OCC(O)CO
4060,440.0,CCC1(c2ccccc2)NC(=O)N(C)C1=O
4062,5000.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C
4064,750.0,CCCC(C)(COC(N)=O)COC(N)=O
4066,210.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
4075,3370.0,Nc1ccc(O)c(C(=O)O)c1
4076,880.0,COc1cc(CCN)cc(OC)c1OC
4078,560.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
4086,8130.0,CC(C)NCC(O)c1cc(O)cc(O)c1
4091,1450.0,CN(C)C(=N)N=C(N)N
4093,1250.0,C=C(C)C(=O)O
4095,70.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
4096,14.0,COP(N)(=O)SC
4098,182.0,CN(C)CCN(Cc1cccs1)c1ccccn1
4099,500.0,CCC1(CC)C(=O)NC(=O)N(C)C1=O
4101,569.0,C1N2CN3CN1CN(C2)C3
4106,94.0,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
4107,812.0,COc1ccccc1OCC(O)COC(N)=O
4114,423.0,COc1c2occc2cc2ccc(=O)oc12
4115,510.0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
4121,10000.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
4130,17.8,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
4133,1110.0,COC(=O)c1ccccc1O
4156,290.0,COS(C)(=O)=O
4158,150.0,COC(=O)C(c1ccccc1)C1CCCCN1
4162,890.0,CCC1(CC)C(=O)NCC(C)C1=O
4164,800.0,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21
4165,20000.0,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
4167,430.0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
4168,270.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
4169,1150.0,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC
4170,5000.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
4171,1050.0,COCCc1ccc(OCC(O)CNC(C)C)cc1
4173,3800.0,Cc1ncc([N+](=O)[O-])n1CCO
4177,4571.0,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
4178,320.0,Cc1cccc(C)c1OCC(C)N
4184,365.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1
4189,519.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
4197,137.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
4211,4000.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
4237,1528.0,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
4260,225.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
4266,22.0,NCc1cc(=O)[nH]o1
4284,1170.0,CCN(CC)C(=O)c1cccc(C)c1
4362,25.0,CCN1C(=O)C=CC1=O
4409,4290.0,COc1ccc2cc(CCC(C)=O)ccc2c1
4411,3800.0,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
4417,365.0,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
4420,222.0,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
4421,572.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
4436,270.0,c1ccc2c(CC3=NCCN3)cccc2c1
4450,180.0,CN1CCOC(c2ccccc2)c2ccccc2C1
4456,12.34,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
4461,300.0,Cn1cc(NC(=O)c2cc(NC(=O)CN=C(N)N)cn2C)cc1C(=O)NCCC(=N)N
4472,590.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
4474,305.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
4477,1000.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
4485,202.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
4487,7890.0,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
4488,350.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
4493,200.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
4494,1300.0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4495,392.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
4496,750.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
4497,940.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4499,411.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
4506,550.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
4507,2540.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
4510,115.0,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
4513,1630.0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
4528,260.0,CN1Cc2c(N)cccc2C(c2ccccc2)C1
4534,2000.0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
4538,263.0,NCC(O)c1cccc(O)c1
4539,4000.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
4540,2250.0,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1
4543,370.0,CNCCC=C1c2ccccc2CCc2ccccc21
4581,4200.0,NCC(O)c1ccc(O)cc1
4583,3266.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
4594,4000.0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
4601,125.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1
4602,1050.0,O=C(Nc1ccc(O)cc1)c1ccccc1O
4612,1300.0,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
4614,1210.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
4615,9596.0,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
4616,1540.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
4617,5200.0,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1
4618,10.0,CCS(=O)CCSP(=O)(OC)OC
4619,130.0,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
4621,1000.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
4628,1890.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
4630,11.3,O=C1CCCN1CC#CCN1CCCC1
4631,375.0,C=CCOc1ccccc1OCC(O)CNC(C)C
4640,2300.0,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
4641,330.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
4649,4000.0,Nc1ccc(C(=O)O)c(O)c1
4650,25.0,O=C1C=CC(=O)C=C1
4680,162.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
4684,367.0,Oc1ccc(Cl)cc1
4685,2950.0,Clc1ccc(Cl)cc1
4688,680.0,C#CCN(C)Cc1ccccc1
4696,17.0,O=C1C=C2C(=CCOC2O)O1
4726,20000.0,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1
4737,170.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
4740,1225.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
4744,640.0,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
4747,530.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
4748,120.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4753,987.0,NC(=O)NC(=O)Cc1ccccc1
4754,866.0,CCOc1ccc(NC(C)=O)cc1
4756,580.0,Nc1ccc(N=Nc2ccccc2)c(N)n1
4760,175.0,O=C1c2ccccc2C(=O)C1c1ccccc1
4762,125.0,CC1NCCOC1c1ccccc1
4763,137.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
4765,6400.0,O=S(=O)(O)c1ccc(O)cc1
4767,10000.0,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
4768,1535.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
4770,840.0,NC(=O)OCCCc1ccccc1
4771,105.0,CC(C)(N)Cc1ccccc1
4781,238.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
4784,200.0,O=S(=O)(F)Cc1ccccc1
4790,2.25,CCOP(=S)(OCC)SCSCC
4793,73.0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
4820,175.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
4822,400.0,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
4823,2000.0,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1
4826,412.0,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C
4828,235.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
4830,490.0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
4831,5000.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
4837,600.0,C1CNCCN1
4842,382.0,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
4843,2000.0,NC(=O)CN1CCCC1=O
4848,3046.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
4849,2000.0,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
4850,1460.0,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
4855,1500.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
4870,5000.0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
4873,1500.0,[Cl-].[K+]
4883,3661.0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
4888,447.0,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
4890,2300.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
4891,2454.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
4893,4000.0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
4908,100.0,COc1cc(NC(C)CCCN)c2ncccc2c1
4909,280.0,CCC1(c2ccccc2)C(=O)NCNC1=O
4911,1666.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
4912,5000.0,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
4913,525.0,CCN(CC)CCNC(=O)c1ccc(N)cc1
4914,350.0,CCN(CC)CCOC(=O)c1ccc(N)cc1
4917,400.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4922,2250.0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
4926,401.0,CN(C)CCCN1c2ccccc2Sc2ccccc21
4927,326.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
4928,2160.0,COc1nc(NC(C)C)nc(NC(C)C)n1
4929,2138.0,CSc1nc(NC(C)C)nc(NC(C)C)n1
4930,337.0,CC(C)NCC(O)c1ccc2ccccc2c1
4931,290.0,CC(C)N(C(=O)CCl)c1ccccc1
4932,440.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
4933,360.0,CCC(=O)Nc1ccc(Cl)c(Cl)c1
4937,3180.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
4938,780.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
4943,1100.0,CC(C)c1cccc(C(C)C)c1O
4944,23.5,CNC(=O)Oc1ccccc1OC(C)C
4946,289.0,CC(C)NCC(O)COc1cccc2ccccc12
4947,1700.0,CCCOC(=O)c1cc(O)c(O)c(O)c1
4949,18000.0,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1
4976,269.0,CNCCCC1c2ccccc2C=Cc2ccccc21
4977,739.0,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
4990,3100.0,CNC(=O)OCc1cccc(COC(=O)NC)n1
4992,220.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
4993,92.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
5011,296.0,c1ccc2nc(N3CCNCC3)ccc2c1
5037,1070.0,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
5039,884.0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
5042,5000.0,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
5050,5000.0,Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C
5053,300.0,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
5054,200.0,Oc1cccc(O)c1
5070,67.0,Nc1nc2ccc(OC(F)(F)F)cc2s1
5073,63.1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
5104,244.0,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
5105,1000.0,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
5125,77.0,CCCCSP(=O)(SCCCC)SCCCC
5143,17000.0,O=C1NS(=O)(=O)c2ccccc21
5144,2350.0,C=CCc1ccc2c(c1)OCO2
5147,300.0,NC(=O)c1ccccc1O
5192,6000.0,O=C(O)CCCCCCCCC(=O)O
5193,145.0,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
5196,176.0,NNC(N)=O
5198,49.9,CC1CCC(NC(=O)N(CCCl)N=O)CC1
5202,60.0,NCCc1c[nH]c2ccc(O)cc12
5205,423.0,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
5206,18200.0,FCOC(C(F)(F)F)C(F)(F)F
5215,1500.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
5217,3300.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
5233,1000.0,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
5234,4000.0,[Cl-].[Na+]
5235,57.0,[F-].[Na+]
5237,7.0,O=C(O)CF
5238,1000.0,[I-].[Na+]
5239,83.0,O=C([O-])CI.[Na+]
5265,600.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
5298,2.33,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
5314,125.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
5320,16500.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1
5323,3200.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
5325,25000.0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
5326,16000.0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
5327,50000.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
5328,10000.0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
5329,2300.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
5330,1700.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
5332,4680.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
5333,3000.0,Nc1ccc(S(N)(=O)=O)cc1
5335,3016.0,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
5336,16600.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
5338,15000.0,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
5339,12500.0,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
5340,4500.0,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
5342,298.0,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
5343,50000.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
5344,6800.0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
5353,560.0,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1
5355,1700.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
5356,4852.0,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
5357,665.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
5359,590.0,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
5362,1200.0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
5380,4000.0,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1
5383,579.0,CNC(=O)N(C)c1nnc(C(C)(C)C)s1
5386,775.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F
5391,370.0,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
5392,223.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
5405,5000.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
5411,300.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
5413,2000.0,CC[N+](CC)(CC)CC
5419,335.0,c1ccc2c(c1)CCCC2C1=NCCN1
5426,2000.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
5429,837.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C
5430,1300.0,c1ccc2[nH]c(-c3cscn3)nc2c1
5440,680.0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
5452,385.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
5453,38.0,S=P(N1CC1)(N1CC1)N1CC1
5454,400.0,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
5455,1250.0,CN(C)C(=S)SSC(=S)N(C)C
