cid,rat_vi,smiles
65705,455.0,CCN(C(C)=O)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I
65805,102.0,CS(=O)(=O)OCCNP1(=O)OCCCN1CCCl
65869,100.0,NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1
65882,38.0,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCCC1
65944,4000.0,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1
65953,29.7,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl
65957,341.0,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
65961,650.0,CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2
65967,42.3,CC(CC(C(N)=O)(c1ccccc1)c1ccccn1)N(C)C
66007,30.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
66008,30.0,Cl.OC(c1ccccc1)(c1ccccc1)C1CCCCN1
66061,88.0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
66062,71.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl
66063,28.8,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl
66067,0.25,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1
66068,95.0,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl
66123,210.0,C1CN2CN3CCN(CN1C3)C2
66170,4800.0,C[N+](C)(C)CCO.O=C(O)CC(O)(CC(=O)O)C(=O)[O-]
66204,3.5,Cl[Nd](Cl)Cl
66251,24.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC.Cl
66259,1.07,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
66262,27.0,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21.Cl
66266,29.0,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
66275,26.0,CNCC12CCC(c3ccccc31)c1ccccc12.Cl
66317,3.5,Cl[Pr](Cl)Cl
66368,17.0,C=CCc1ccccc1OCC(O)CNC(C)C.Cl
67173,35.0,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.Cl
67313,1170.0,Cl.NCc1ccc(S(N)(=O)=O)cc1
67534,23.0,CN(C)CCCN1c2ccccc2C=Cc2ccccc21
67538,38.0,C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1
67846,310.0,O=C1OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21
68097,36.0,CCN(CC)CCOC(=O)c1ccc(N)cc1O
68211,6800.0,Cn1c(C(=O)[O-])c(I)c(=O)c(I)c1C(=O)[O-].[Na+].[Na+]
68301,21.8,Cl.Nc1cc([As](Cl)Cl)ccc1O
68539,26.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl
68544,20.0,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OCCC(C)C)cc12.Cl.Cl
68546,73.0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl
68549,64.8,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C.Cl
68551,31.85,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl
68553,14.7,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
68589,50.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
68599,9.0,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1.Cl
68600,9.0,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1
68608,0.44,Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1
68624,328.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl
68626,122.0,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
68628,24.0,Cl.c1ccc(C2CN3CCSC3=N2)cc1
68635,29.0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.[Cl-]
68647,20.201,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl
68654,1450.0,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+]
68658,53.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1.Cl.Cl
68669,175.0,CN(C)c1nc(NP(=O)(N2CC2)N2CC2)c2c(ncn2C)n1
68678,21.0,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
68727,71.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl
68746,2400.0,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1
68760,147.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
68770,30.0,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1
68778,28.0,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1
68822,95.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1
68832,48.5,Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2
68852,110.0,Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1
68876,10.0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl
68930,68.0,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C
69550,500.0,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
69610,13.7,CP(=O)(F)F
69745,300.0,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
70858,15.2,CN(C)CCC=C1c2ccccc2CSc2sccc21.Cl
71041,4.8,CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
71101,15.0,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
71117,92.0,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
71135,47.0,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
71136,80.0,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21
71172,33.0,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
71224,270.0,CC(O)C(c1ccc2c(c1)OCO2)N1CCOCC1
71230,1140.0,CC(C)CC(NC(=O)C1CCCC(=O)N1)C(=O)N1CCCC1C(N)=O
71234,840.0,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
71244,884.0,O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS
71375,619.0,NC(CC(=O)O)C(=O)[O-].NC(CC(=O)O)C(=O)[O-].NC(CC(=O)O)C(=O)[O-].[K+].[Mg+2]
71393,74.0,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C.Cl
71401,5.8,Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
71405,92.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl
71412,53.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
71413,16.6,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl
71420,7.49,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl
71421,28.3,CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
71424,60.0,CCOc1ccccc1OCC1CNCCO1.Cl
71446,786.0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21.Cl
71476,342.0,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl.O
71478,35.0,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl
71484,240.0,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+].[Na+]
71487,4000.0,C=C(COC(=O)NC)COC(=O)NC.C=CN1CCCC1=O
71507,27.5,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
71587,32.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
71595,33.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
71609,157.0,COc1cc(CCN)cc(OC)c1OC.O=S(=O)(O)O
71612,81.0,Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
71627,4.3,CCCOC1=C(N2CC2)C(=O)C(OCCC)=C(N2CC2)C1=O
71630,12.2,CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1
71651,3496.0,O=C(O)CCNC(=O)c1ccccc1
71666,580.0,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N
71672,320.0,CC=CC(=O)N(CC)C(CC)C(=O)N(C)C.CC=CC(=O)N(CCC)C(CC)C(=O)N(C)C
71690,19.0,CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-]
71734,380.0,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
71741,31.8,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O
71764,146.0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl
71773,93.0,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
71797,217.0,CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C
71809,6.6000000000000005,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-]
71818,570.0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
71837,25.0,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
71862,326.0,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C
71863,42.0,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
71926,24.0,COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1
71928,19.5,COS(=O)(=O)[O-].C[N+]1(CCC(C2=CCCCC2)c2ccccc2)CCCCC1
71939,217.0,CCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
71942,43.0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Co+2].[Co+2]
71959,22.0,CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CC)cc3ccccn23)cc1
71961,8000.0,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
71964,15600.0,CNC(=O)c1c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c1I
71993,4.0,O=S(=O)(O)O.[NH-]CC1(C[NH-])CCCCC1.[Pt+2]
72006,78.0,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2
72015,1300.0,CC(=N)N1CCC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2)C1
72022,2000.0,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O
72031,107.0,NCC1CCCN1.O=C([O-])C1(C(=O)[O-])CCC1.[Pt+2]
72065,1760.0,CCC(C(=O)O)C1(O)CCCCC1
72092,14.1,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-]
72114,825.0,O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2.[Cl-].[Cl-]
72142,30.0,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1.[I-]
72159,11.4,C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2.[Br-]
72394,365.0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O
72492,480.0,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O.O=P(O)(O)O
72493,440.0,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O
72511,4.0,CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1
72601,82.0,O=S1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1
72801,35.0,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
73039,12.0,CN1CCC(CNC(=O)CCCCCCCCC(=O)NCC2(c3ccccc3)CCN(C)CC2)(c2ccccc2)CC1
73047,500.0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC
73249,120.0,Cc1cc(C)nc(Nc2nc3ccccc3[nH]2)n1
73346,32.2,Cl.O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
73351,50.0,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
73357,17.0,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O
73367,925.0,CCC1CC(C(=O)N(C)C2C(=O)NC(CC(C)C)C(=O)N3CC(C)CC3C(=O)NC(CCC(C)C)C(=O)N(C)C(C(C)C)C(=O)N3CCCC3C(=O)N(C)C(CC(C)C)C(=O)NCC(=O)OC2C)N(C(=O)C(C(C)C)N(C)C(=O)C(O)CC)C1
73422,47.0,COC1C=CC23c4cc5c(cc4C(O)OC2CN(C)C3C1)OCO5.Cl
73426,80.0,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2
73491,1560.0,CC1OC1P(=O)([O-])[O-].[Na+].[Na+]
73951,191.0,CN(C)N.Cl
74014,3.02,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[I-].[I-]
74835,34.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
74982,26.0,CCN(CC)CCN1c2ccccc2CCc2ccccc21
74990,83.60000000000001,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl
75918,2500.0,Nc1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1S(=O)(=O)[O-].[Na+].[Na+]
76390,1.0,CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
76580,420.0,COCc1c(CO)cnc(C)c1O.Cl
76675,29.0,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)[O-])c2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]
76745,1000.0,Cc1cc(C)c(N=Nc2ccc3c(S(=O)(=O)[O-])cccc3c2O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]
77073,5000.0,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1.CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1.[Ca+2]
77082,40.0,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
77140,41.0,CN(C)CCCN1c2cc(Cl)ccc2CCc2ccc(Cl)cc21
77141,21.0,CN(C)CCCN1c2cc(Cl)ccc2C=Cc2ccc(Cl)cc21
77142,0.5,CCN(CCCl)CCCl.Cl
77327,190.0,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
78622,31.0,CN(C)CCC=C1c2ccccc2Sc2ccccc21.Cl
79300,150.0,CCN(CC)C(=O)N1CCN(C)CC1.Cl
80069,40.0,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1.Cl
80278,286.0,O=P([O-])([O-])OCC(O)CO.[K+].[K+]
81665,0.52,O=[N+]([O-])c1cc([N+](=O)[O-])c(S(=O)(=O)[O-])c([N+](=O)[O-])c1.OCC[S+](CCO)CCSCCCl
81793,59.0,CNN.Cl
82153,51.0,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
82333,1870.0,CC(=O)NC(CS)C(N)=O
82341,80.0,O=S1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21
83030,200.0,O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O
83104,41.0,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
83272,35.0,CCN(Cc1ccncc1)N=O
83273,280.0,CNC(=O)N(C)N=O
83359,4000.0,CCOC(=O)CN(C)N=O
83363,125.0,Cc1cccc2c(C)c3c(ccc4ccccc43)c(C)c12
83432,155.0,c1ccc(-n2cncn2)cc1
83807,12.0,O=NN(CCF)C(=O)NC1CCCCC1
83813,53.0,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl
83934,275.0,NCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1
83951,127.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.NS(=O)(=O)O
83975,3.5,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
84058,75.0,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.Cl
84105,1.4,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1.Cl
85340,38.0,c1ccc(-n2cnnc2)cc1
85616,269.0,CCOC(=O)c1cnc2cccc(C)n2c1=O
85751,41.0,C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1
86058,43.0,Cl.Cl.OCCOCCN1CCN(CCOC(c2ccccc2)c2ccc(Cl)cc2)CC1
86475,209.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.Cl
86617,70.0,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1.Cl
87975,443.0,NC(CCC(=O)[O-])C(=O)[O-].[Ca+2]
88045,5200.0,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O.Cl
88101,180.0,Cl.c1ccc2[nH]c(-c3cscn3)nc2c1
89105,22.0,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
89332,50.0,CC(CN)c1ccccc1.Cl
89592,95.0,CNCCC(c1ccc(N)cc1)c1ccc(N)cc1
89594,2.8000000000000003,CN1CCCC1c1cccnc1
89767,40.0,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
90010,34.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
90763,710.0,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O.O.O
91161,45.0,Cl.NC(Cc1ccccc1)c1ccccc1
91429,78.0,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl.Cl
91491,20.6,CC[Sn](Cl)(Cl)CC
91505,61.0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
91513,45.0,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
91657,15.0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl
91725,21.3,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O
92163,56.6,CCCNC(C)C(=O)Nc1ccccc1C.Cl
92178,45.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O
92253,7.2,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
92283,3200.0,O=CC(O)C1OC(=O)C(O)C1O
92364,18.0,[As+5].[F-].[F-].[F-].[F-].[F-].[F-].c1ccc([I+]c2ccccc2)cc1
92721,81.0,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1.O
92825,1.9,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1
92876,63.0,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1.Cl
92897,327.0,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
92913,63.0,C#CCN(C)C(C)Cc1ccccc1.Cl
92943,13.0,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
92974,16.0,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
93049,16.5,CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1
93054,73.0,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6OC(C)=O
93499,66.0,NC1=NCC(CN2CCN(c3ccccc3)CC2)O1
93578,1540.0,O=C(O)C(O)C(O)C(=O)O.OCc1cccnc1
93858,270.0,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1
94279,38.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21.O=C(O)C(O)C(O)C(=O)O
94994,17.0,NC(=O)Nc1ccc([As]=O)cc1
95255,10000.0,CCN(CC)c1cccc(OC(=O)Nc2ccccc2)c1
98514,160.0,CN1CCC(n2[nH]c(-c3ccccc3)c(Cc3ccccc3)c2=O)CC1
99045,50.0,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccc(Cl)cc21
99514,503.0,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2
99769,220.0,O=P1(NCCCl)OCCC(OO)N1CCCl
99927,1.61,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)C(OC)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
101452,80.0,O=C1CC(c2ccccc2)CC(=O)N1
101533,30.0,CN(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl
101884,20.0,C[N+](C)(C)CCCCCC[N+](C)(C)C.[I-].[I-]
102187,32.0,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1.[I-].[I-]
102220,20.8,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1.Cl
102302,0.017,CCOP(C)(=O)SCCN(C)C
102741,20.0,CC(CN(C)C)N1c2ccccc2CCc2ccccc21
102742,22.0,CC(CN1c2ccccc2CCc2ccccc21)N(C)C
102773,23.5,CCNC1C2CCC(C2)C1c1ccccc1.Cl
102907,20.0,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1.Cl
104152,2850.0,CC(=O)O.NCCCCC(N)C(=O)O
104403,42.0,CCC1=NCCC1(c1ccccc1)c1ccccc1
104493,27.5,CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c1ccccc1.Cl
104735,2.4,CNCCc1ccc(OC)cc1
104762,1500.0,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O
104769,71.0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl
104770,2229.0,[O-][Cl+2]([O-])[O-]
104838,1972.0,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12
104845,19.4,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C
104870,66.0,C=CCN1CCc2nc(N)sc2CC1.Cl.Cl
107128,38.0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.Cl
107138,16.0,CCC12CCN(CC=C(C)C)C(Cc3ccc(O)cc31)C2C
107641,333.0,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
107750,10.9,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2.Cl
107773,9.3,CCOC(=O)C(CCSC)CC(=O)C(Cc1cccc(N(CCCl)CCCl)c1)NC(=O)C(N)Cc1ccc(F)cc1.Cl
107807,323.0,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
107867,83.0,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
107952,27.4,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl
107979,15.5,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]
107994,400.0,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O
107995,400.0,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O
107999,151.0,Cl.Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21
108013,100.0,Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
108021,200.0,CC1SCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2C(N)=O)NC1=O
108040,15.8,CS(=O)(=O)O.N=C(N)c1ccc2cc(OC(=O)c3ccc(NC4=NCCN4)cc3)ccc2c1
108051,19.0,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21
108053,212.0,CC(C)C(O)(C(=O)OCC1=CCN2CCCC12)C(C)O
108138,11.8,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
