cid,rat_vo,smiles
21128679,1.47,COP(=O)(N=C1SCCN1C)SC
21151904,1.0,CCOP(=O)(OCC)Oc1cnn(C)c(=O)c1OC
21151905,15.0,CCCOP(=O)(OCCC)Oc1cnn(C)c(=O)c1OC
21151906,1.9,COc1c(OP(=O)(OC(C)C)OC(C)C)cnn(C)c1=O
21158559,27.6,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69.[Cl-].[Cl-]
21264818,9140.0,O=C([O-])c1ccc2ccccc2c1.O=C([O-])c1ccc2ccccc2c1.[Mg+2]
21766875,1410.0,ClC1OCCOC1Cl
21873022,5000.0,COC(=O)c1cc(C)ccc1C1=NC(C)(C(C)C)C(=O)N1.COC(=O)c1ccc(C)cc1C1=NC(C)(C(C)C)C(=O)N1
22034852,900.0,C=CCOC(=O)CC1CCCCC1
22061591,1000.0,CCl.ClCc1ccccc1
22083401,156.0,CC1OC2(CS1)CN1CCC2CC1.Cl
22313123,2295.0,CC1=CCN(CCN=C(N)N)CC1.O=S(=O)(O)O
22377415,9000.0,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3]
22826745,25400.0,O=C([O-])c1ccc(NC2OCC(O)C(O)C2O)cc1.[Na+]
22833294,200.0,C=C1C(C)(C)C2(Cl)C(Cl)C1(Cl)C(Cl)(Cl)C2(Cl)Cl
22833295,2.6,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=S(=O)(O)O
22833299,5000.0,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].O.O.O.[Ce+3].[Ce+3]
22833324,604.0,CC(C)CCCCCOC(=O)CS[Sn](C)(C)SCC(=O)OCCCCCC(C)C
22833340,17500.0,C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1
22833343,3900.0,CCC1CCC(CCC(=O)[O-])C1.CCC1CCC(CCC(=O)[O-])C1.[Co+2]
22833465,5000.0,CCC(C)C(C)CCOC(C)=O
22833473,5000.0,S=S=[Ni].[Ni].[Ni]
22892188,167.0,[B-].[K+]
22959485,162.0,[B-].[Na+]
23615589,1050.0,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
23616203,16.2,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=[N+]([O-])O
23616740,2237.0,O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Fe+2]
23616818,214.0,CSc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O.O
23616904,100.0,COP(=O)(Oc1ccc([N+](=O)[O-])c(Cl)c1)SC
23617475,320.0,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1.Cl
23618004,200.0,Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21.[Cl-].[Cl-]
23618539,985.0,COS(=O)(=O)[O-].C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1
23620992,16000.0,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO
23623651,5000.0,CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C
23623724,5000.0,C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1
23623749,72.0,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5.Cl
23661868,13900.0,O=S(=O)([O-])c1ccc2ccccc2c1.[Na+]
23662231,5000.0,CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO.[Na+]
23662264,1620.0,[Na+].[O-]c1cc(Cl)c(Cl)cc1Cl
23662345,2200.0,O=C([O-])c1cc(I)cc(I)c1I.[Na+]
23662354,4440.0,O=S(=O)([O-])CCS.[Na+]
23662383,4000.0,CCCCC(CC)COS(=O)(=O)[O-].[Na+]
23662399,1604.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1.[Na+]
23662400,1050.0,C=CCOc1ccc(CC(=O)[O-])cc1Cl.[Na+]
23662403,438.0,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Na+]
23662405,1250.0,CCCCc1ccc2c(S(=O)(=O)[O-])cc(CCCC)cc2c1.[Na+]
23663397,15000.0,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+]
23663404,11.6,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)[O-])cccc3C21.[Na+]
23663407,145.0,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+]
23663408,7500.0,CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)[O-])cc1.[Na+]
23663438,3200.0,O=S(=O)([O-])c1cc(O)ccc1O.[Na+]
23663453,4000.0,O=S(=O)(O)Oc1ccc(C(c2ccc([O-])cc2)c2ccccn2)cc1.[Na+]
23663455,300.0,O=C([O-])CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1.[Na+]
23663539,126.0,[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
23663555,450.0,O=C(c1ccccc1)c1cccc([N-]S(=O)(=O)C(F)F)c1.[Na+]
23663870,9690.0,O=C([O-])CCCO.[Na+]
23663938,10000.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=CCSC12)c1csc(N)n1.[Na+]
23663939,3500.0,COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
23663955,7000.0,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)[O-])c1I)N1CCOCC1.[Na+]
23663960,5000.0,O=C([O-])c1ccccc1C(=O)N1CCSC1.[Na+]
23663963,1096.0,CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2.[Na+]
23663965,10000.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3cnns3)CSC12)c1csc(N)n1.[Na+]
23663967,5000.0,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+]
23663968,10000.0,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O.[Na+]
23663969,12500.0,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1.[Na+]
23663972,2000.0,CC(O)C1C(=O)N2C(C(=O)[O-])=C(C3CCCO3)SC12.[Na+]
23663974,12000.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O.[Na+]
23663979,5314.0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23663982,2000.0,CC(C)c1cc2c(cc1S(=O)(=O)[O-])C1(C)CCCC(C)(C(=O)O)C1CC2.[Na+]
23663992,416.0,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]
23664630,2120.0,[Na+].[O-]c1ccc2ccccc2c1
23664709,8900.0,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[K+]
23664718,686.0,Nc1c(Cl)c(Cl)nc(C(=O)[O-])c1Cl.[K+]
23664719,700.0,C[As](=O)([O-])O.[Na+]
23664721,1700.0,CCCCCCCCC=CCCCCCCCC(=O)N(C)CCS(=O)(=O)[O-].[Na+]
23664950,1000.0,CN1C(=O)[N-]C(=O)C(C)(C2=CCCCC2)C1=O.[Na+]
23665027,5530.0,O=S(=O)([O-])c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1.[Na+]
23665039,6070.0,CC(C)OP(C)(=O)[O-].[Na+]
23665410,117.0,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+]
23665411,914.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]
23665571,5000.0,CCCCCCCCC=CCCCCCCCC(=O)[O-].[K+]
23665573,25800.0,CCCCC(=CS(=O)(=O)[O-])CC.[Na+]
23665574,2800.0,CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)[O-])c1I.[Na+]
23665578,320.0,O=C([O-])C=CCl.[Na+]
23665582,7160.0,CC=CC=CC(=O)[O-].[Na+]
23665591,7936.0,O=C([O-])C1C(=CCO)OC2CC(=O)N21.[K+]
23665636,4000.0,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)[O-].[Na+]
23665637,15000.0,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O.O=C([O-])C1C(=CCO)OC2CC(=O)N21.[K+]
23665705,10900.0,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1.[K+]
23665706,1280.0,O=S(=O)([O-])NC1CCCCC1.[Na+]
23665721,20000.0,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+]
23665728,311.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
23665759,95.0,O=C([O-])CCl.[Na+]
23665761,1215.0,O=c1nc([O-])n(Cl)c(=O)n1Cl.[K+]
23665763,2000.0,O=S([O-])O.[Na+]
23665771,1950.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+]
23665772,1250.0,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
23665884,1995.0,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+]
23666501,6170.0,CS(=O)(=O)[O-].[K+]
23666695,112.0,N#Cc1cc(I)c([O-])c(I)c1.[Na+]
23666711,3204.0,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+]
23666712,800.0,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.[Na+]
23666830,333.0,CN(C)C(CSS(=O)(=O)[O-])CSS(=O)(=O)O.[Na+]
23666879,10000.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+]
23667300,10000.0,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC21.[Na+]
23667552,20325.0,O=C(NNC1OC(C(=O)[O-])C(O)C(O)C1O)c1ccncc1.[Na+]
23667558,4800.0,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cl.[Na+]
23667620,7500.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COS(=O)(=O)[O-].[Na+]
23667629,11000.0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23667631,10000.0,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23667639,18000.0,CC1(C)OCC2OC3(C(=O)[O-])OC(C)(C)OC3C2O1.[Na+]
23667640,1397.0,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+]
23667654,2994.0,Nc1ccc(S(=O)(=O)[N-]c2ccccn2)cc1.[Na+]
23667996,1370.0,O=P(=O)[O-].[Li+]
23668193,180.0,O=N[O-].[Na+]
23668196,1370.0,CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C.[Na+]
23668197,165.0,[Na+].[O-][Cl+][O-]
23668198,60.0,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1.[Na+]
23668320,10000.0,CC12CCC3C(CC=C4CC(OS(=O)(=O)[O-])CCC43C)C1CCC2=O.[Na+]
23668604,1000.0,O=S(=O)([O-])Cc1ccccc1.[Na+]
23668827,700.0,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+]
23668834,6916.0,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23668837,15100.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CC#N)C2SC1.[Na+]
23669136,7470.0,CCN(CC)c1cccc(S(=O)(=O)[O-])c1.[Na+]
23669139,21500.0,O=S(=O)([O-])c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1.[Na+]
23669229,860.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C([O-])c1ccccc1.[Na+]
23669251,1100.0,O=P([O-])(O)O.[Li+]
23669441,2986.0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-].[Na+]
23669592,6380.0,Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+]
23669621,750.0,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)[O-].[Na+]
23669625,59.184000000000005,[Na+].[O-]c1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
23669774,1410.0,Nc1cccc([O-])c1.[Na+]
23670318,10000.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1.[Na+]
23670844,6450.0,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1.[Na+]
23671562,1400.0,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O.[Na+]
23671691,650.0,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+]
23671932,2500.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
23672064,8290.0,O=P([O-])(O)O.[Na+]
23672308,16600.0,NC(CCC(=O)O)C(=O)[O-].[Na+]
23672313,650.0,Cc1cc(Cl)ccc1OC(C)C(=O)[O-].[Na+]
23672333,8570.0,O=C([O-])C(F)(F)C(F)F.[Na+]
23672378,2850.0,COCCOc1cnc([N-]S(=O)(=O)c2ccccc2)nc1.[Na+]
23672568,16600.0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+]
23672589,7000.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
23673452,2100.0,CC(O)C(=O)[O-].[Li+]
23673461,157.0,[K+].[O-][Br+2]([O-])[O-]
23673835,60.0,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+]
23673837,1900.0,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]
23674307,11750.0,NC(N)=O.[Na+].[O-][Cl+2]([O-])[O-]
23674500,168.0,CCC(C)C1NC(=O)C(C(C)=O)=C1[O-].[Na+]
23674622,1820.0,CCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)[O-].[Na+]
23674731,21.0,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+]
23674740,14730.0,Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.NC(=O)CCC(N)C(=O)O.[Na+]
23674748,15000.0,C=C(C)C(=O)O.C=C(CC)C(=O)[O-].NCCO.[Na+]
23674889,150.0,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+]
23674995,10000.0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23675007,3755.0,CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+]
23675312,16356.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1.[Na+]
23675320,5000.0,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23675321,10000.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
23675322,11000.0,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+]
23675729,700.0,Cc1cc(Cl)ccc1OCCCC(=O)[O-].[Na+]
23675735,656.0,[Na+].[O-]c1ccccc1-c1ccccc1
23675742,20.0,O=C([O-])CC1(CO)CCCCC1.[Na+]
23675743,5000.0,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+]
23675770,809.0,COC(C[Hg])Cc1cccc2cc(C(=O)[O-])c(=O)oc12.Cn1c(=O)c2[nH]cnc2n(C)c1=O.O.[Na+]
23675777,3500.0,[Na+].[O-]c1ccc(Cl)cc1-c1ccccc1
23675782,1290.0,CC(C)COC(=S)[S-].[K+]
23675786,3579.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+]
23675789,3735.0,O=C([O-])COc1ccc(Cl)cc1.[Na+]
23676152,118.0,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23676503,4450.0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23676611,7640.0,O.O=[PH+][O-].[Na+]
23676691,1200.0,O.O.O.O.O=BO[O-].[Na+]
23676704,555.0,O=C([O-])COc1ccc(Cl)cc1Cl.[Na+]
23676735,3200.0,O=C([O-])c1ccccc1C(=O)O.[K+]
23676745,4340.0,CC=CC=CC(=O)[O-].[K+]
23676814,1040.0,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+]
23677060,300.0,O=[As]([O-])(O)O.[Na+]
23677676,10000.0,NC(CCC(=O)O)C(=O)[O-].[Na+]
23677829,914.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
23677832,1900.0,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+]
23677833,8200.0,CCCN(CCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccccc1.[Na+]
23677974,4507.0,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.O.O.O.[Na+]
23677981,9700.0,Cn1c(=O)c2c(ncn2CC(=O)[O-])n(C)c1=O.[Na+]
23678597,10000.0,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
23679966,10000.0,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CCO)COC21.[Na+]
23680530,5000.0,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+]
23680611,6764.0,COc1c(Cl)ccc(Cl)c1C(=O)[O-].[Na+]
23681045,3320.0,O=C([O-])C(Cl)(Cl)Cl.[Na+]
23681178,11250.0,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])O)C(O)C1O.[K+]
23681193,280.0,CC(C(=O)OCCCS(=O)(=O)[O-])c1ccc(-c2ccccc2)cc1.[Na+]
23681194,3030.0,NC(C(=O)[O-])c1ccccc1.[K+]
23681217,600.0,CCC1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23681628,13.0,O=C([O-])Cc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1.[Na+]
23681636,5220.0,CC(C)(S)C(=O)NC(CS)C(=O)[O-].[Na+]
23681641,2000.0,CCC(c1ccc(OP(=O)([O-])O)cc1)C(CC)c1ccc(OP(=O)(O)O)cc1.[Na+]
23682188,8000.0,CC(Cl)(CCl)C(=O)[O-].[Na+]
23682190,5000.0,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[K+]
23682789,2635.0,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[Na+]
23683120,6050.0,COP(=S)([S-])OC.[Na+]
23683737,7720.0,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC.[Na+]
23683938,5000.0,O=C1OC(C(O)CO)C([O-])=C1O.[Na+]
23684575,930.0,Cc1cc(Cl)ccc1OC(C)C(=O)[O-].[K+]
23684805,4243.0,CC(C)(C)c1ccc2cc(C(C)(C)C)c(S(=O)(=O)[O-])cc2c1.[Na+]
23684807,590.0,CN(CO)C(=S)[S-].[K+]
23684815,215.0,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+]
23684816,4033.0,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)[O-].[Na+]
23684823,330.0,CC(C)NNCS(=O)(=O)[O-].[Na+]
23684832,3500.0,[Na+].[O-]c1cccc(Cl)c1-c1ccccc1
23684836,600.0,O=C([O-])C(c1ccc(Cl)cc1)c1ccc(Cl)cc1.[Na+]
23685177,20000.0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23686626,1500.0,Cc1c(C(=O)[O-])nnn1-c1ccccc1.[Na+]
23686867,205.0,C=CCC1(C2C=CCC2)C(=O)N=C([O-])NC1=O.[Na+]
23687224,1800.0,O=C([O-])c1cccc(O)c1O.[Na+]
23688597,3000.0,CC(C)COP(=S)([S-])OCC(C)C.[Na+]
23688975,5000.0,O=S(=O)([O-])c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)cc1.[Na+]
23688977,20000.0,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CSC12.[Na+]
23689119,15800.0,NC(CCC(=O)[O-])C(=O)O.O.[Na+]
23689136,4000.0,CNc1cccc(NC(=O)C(=O)[O-])c1C#N.[Na+]
23689139,2700.0,CC1(C)CC(=O)CC(C)(C)N1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cc1ccc(S(=O)(=O)O)cc1.[Na+]
23689389,700.0,CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)COC(=O)CCC(=O)[O-])CCC12.[Na+]
23689390,275.0,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+]
23689980,2000.0,O=S([O-])CO.[Na+]
23690427,1770.0,O=C([O-])c1ccccc1C(=O)Nc1cccc2ccccc12.[Na+]
23690431,480.0,O=S(=O)([O-])OCCOc1ccc(Cl)cc1Cl.[Na+]
23690439,78.0,CCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23690498,8000.0,O=C([O-])CCC(=O)O.[Na+]
23690927,29.0,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+]
23690943,4650.0,CC(=O)Nc1ccc(O)cc1.CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.Cl.Cl.O=P(O)(O)O.[Na+]
23690999,1550.0,Cc1nc2ccccc2c(=O)n1-c1ccccc1C(=O)[O-].[Na+]
23691010,71.0,N#Cc1cc(I)c([O-])c(I)c1.[Li+]
23691011,130.0,N#Cc1cc(Br)c([O-])c(Br)c1.[K+]
23691014,619.0,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
23691017,1430.0,CCCCC(CC)CCC(CCC(CC)CC)S(=O)(=O)[O-].[Na+]
23691022,2150.0,CCCCCCOCC(O)COc1ccccc1C(=O)[O-].[Na+]
23691024,720.0,O=S(=O)([O-])OCCOc1cc(Cl)c(Cl)cc1Cl.[Na+]
23691029,14400.0,O=C(NNCS(=O)(=O)[O-])c1ccncc1.[Na+]
23691723,1480.0,COc1ccc(-c2oc3ccc(C(=O)[O-])cc3c(=O)c2OC(C)C)cc1.[Na+]
23691736,2000.0,COc1ccc(C(=O)CCC(=O)[O-])c2c1OCC2.[Na+]
23691737,2180.0,COc1ccc(C(=O)CCC(=O)[O-])c2c(C)c(C)oc12.[Na+]
23691738,3000.0,COc1c(C(=O)CCC(=O)[O-])ccc2c(C)c(C)oc12.[Na+]
23691739,2000.0,CCc1oc2c(OC)ccc(C(=O)CCC(=O)[O-])c2c1C.[Na+]
23691740,2160.0,COc1ccc(C(=O)CCC(=O)[O-])c2cc(C)oc12.[Na+]
23691741,1230.0,COc1ccc(C(=O)CCC(=O)[O-])c2ccoc12.[Na+]
23691742,2000.0,COc1cc(C(=O)CCC(=O)[O-])cc2ccoc12.[Na+]
23691744,56.0,CCCNNc1ccccc1.CS(=O)(=O)[O-].[Na+]
23691745,330.0,CC(C)N[NH3+].CS(=O)(=O)[O-].[Na+]
23691965,437.0,CCCCCCCCCCC(C)c1ccc(S(=O)(=O)[O-])cc1.[Na+]
23691977,765.0,CC(C)CCOC(=S)[S-].[K+]
23692758,5000.0,O=P([O-])(O)CN(CCN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O.[Na+]
23692768,3540.0,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1.[Na+]
23692774,6950.0,O=c1ccc([O-])n[nH]1.[Na+]
23693339,1655.0,Cc1c(-c2ccccc2)oc2c(C(=O)[O-])cccc2c1=O.[Na+]
23693347,56.2,O=C([O-])Cc1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12.[Na+]
23694252,450.0,O=c1[c-](CCSc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1.[Na+]
23694671,933.0,O=C([O-])Cc1cccc2ccccc12.[Na+]
23695971,60.83,CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1.[Na+]
23695977,7900.0,NC(CCC(=O)[O-])C(=O)O.O.[K+]
23695981,4000.0,CC(=O)Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+]
23695982,10000.0,O=C([O-])c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1.[Na+]
23695995,10000.0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(CO)CSC12.[Na+]
23698013,12000.0,CC(C)CCCC(C)C1CCC2C3CCC4CC(OP(=O)([O-])O)CCC4(C)C3CCC12C.[Na+]
